Season,County,Flu Week,CDC Week,Count,Population,Area_sq_miles,Population Density,Log_Population_Density,Density_Rank,Flu_Case_Count_per_100k,Normalized Count
2019,Bronx,21,8,1108,1399538,42.17,"33,188.00",10.40583706,3,79.16898291,0.1053432211
2019,Bronx,22,9,740,1399538,42.17,"33,188.00",10.40583706,3,52.87459147,0.08750147807
2019,Bronx,23,10,657,1399538,42.17,"33,188.00",10.40583706,3,46.94406297,0.0917213458
2019,Bronx,24,11,484,1399538,42.17,"33,188.00",10.40583706,3,34.58284091,0.07967078189
2019,Bronx,25,12,190,1399538,42.17,"33,188.00",10.40583706,3,13.57590862,0.05644682115
2019,Bronx,26,13,41,1399538,42.17,"33,188.00",10.40583706,3,2.929538176,0.05366492147
2019,Bronx,27,14,19,1399538,42.17,"33,188.00",10.40583706,3,1.357590862,0.09844559585
2019,Bronx,28,15,12,1399538,42.17,"33,188.00",10.40583706,3,0.857425808,0.08391608392
2019,Bronx,29,16,0,1399538,42.17,"33,188.00",10.40583706,3,0,
2019,Bronx,30,17,0,1399538,42.17,"33,188.00",10.40583706,3,0,
2019,Bronx,31,18,0,1399538,42.17,"33,188.00",10.40583706,3,0,
2019,Bronx,32,19,0,1399538,42.17,"33,188.00",10.40583706,3,0,
2019,Bronx,33,20,0,1399538,42.17,"33,188.00",10.40583706,3,0,
2019,Broome,1,40,1,190538,705.64,270,5.622391636,1,0.524829693,0.01149425287
2019,Broome,2,41,1,190538,705.64,270,5.622391636,1,0.524829693,0.0101010101
2019,Broome,3,42,0,190538,705.64,270,5.622391636,1,0,0
2019,Broome,4,43,0,190538,705.64,270,5.622391636,1,0,0
2019,Broome,5,44,3,190538,705.64,270,5.622391636,1,1.574489078,0.01612903226
2019,Broome,6,45,0,190538,705.64,270,5.622391636,1,0,0
2019,Broome,7,46,1,190538,705.64,270,5.622391636,1,0.524829693,0.002450980392
2019,Broome,8,47,0,190538,705.64,270,5.622391636,1,0,0
2019,Broome,9,48,5,190538,705.64,270,5.622391636,1,2.624148464,0.004344048653
2019,Broome,10,49,6,190538,705.64,270,5.622391636,1,3.148978157,0.003264417845
2019,Broome,11,50,13,190538,705.64,270,5.622391636,1,6.822786006,0.003982843137
2019,Broome,12,51,49,190538,705.64,270,5.622391636,1,25.71665495,0.009250519162
2019,Broome,13,52,73,190538,705.64,270,5.622391636,1,38.31256757,0.007931334203
2019,Broome,14,1,138,190538,705.64,270,5.622391636,1,72.4264976,0.01369591108
2019,Broome,15,2,132,190538,705.64,270,5.622391636,1,69.27751944,0.01194786387
2019,Broome,16,3,221,190538,705.64,270,5.622391636,1,115.9873621,0.01639344262
2019,Broome,17,4,271,190538,705.64,270,5.622391636,1,142.2288467,0.01806666667
2019,Broome,18,5,320,190538,705.64,270,5.622391636,1,167.9455017,0.0185765703
2019,Broome,19,6,366,190538,705.64,270,5.622391636,1,192.0876676,0.02123832182
2019,Broome,20,7,257,190538,705.64,270,5.622391636,1,134.881231,0.01801864965
2019,Broome,21,8,199,190538,705.64,270,5.622391636,1,104.4411089,0.01891994676
2019,Broome,22,9,227,190538,705.64,270,5.622391636,1,119.1363403,0.02684166962
2019,Broome,23,10,224,190538,705.64,270,5.622391636,1,117.5618512,0.03127181349
2019,Broome,24,11,163,190538,705.64,270,5.622391636,1,85.54723992,0.02683127572
2019,Broome,25,12,90,190538,705.64,270,5.622391636,1,47.23467235,0.02673796791
2019,Broome,26,13,10,190538,705.64,270,5.622391636,1,5.248296928,0.01308900524
2019,Broome,27,14,5,190538,705.64,270,5.622391636,1,2.624148464,0.02590673575
2019,Broome,28,15,1,190538,705.64,270,5.622391636,1,0.524829693,0.006993006993
2019,Broome,29,16,0,190538,705.64,270,5.622391636,1,0,
2019,Broome,30,17,0,190538,705.64,270,5.622391636,1,0,
2019,Broome,31,18,0,190538,705.64,270,5.622391636,1,0,
2019,Broome,32,19,0,190538,705.64,270,5.622391636,1,0,
2019,Broome,33,20,0,190538,705.64,270,5.622391636,1,0,
2019,Cattaraugus,1,40,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,2,41,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,3,42,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,4,43,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,5,44,1,76308,1310,58.3,4.101651137,1,1.310478587,0.005376344086
2019,Cattaraugus,6,45,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,7,46,2,76308,1310,58.3,4.101651137,1,2.620957174,0.004901960784
2019,Cattaraugus,8,47,2,76308,1310,58.3,4.101651137,1,2.620957174,0.002777777778
2019,Cattaraugus,9,48,1,76308,1310,58.3,4.101651137,1,1.310478587,0.0008688097307
2019,Cattaraugus,10,49,2,76308,1310,58.3,4.101651137,1,2.620957174,0.001088139282
2019,Cattaraugus,11,50,2,76308,1310,58.3,4.101651137,1,2.620957174,0.000612745098
2019,Cattaraugus,12,51,3,76308,1310,58.3,4.101651137,1,3.93143576,0.000566358316
2019,Cattaraugus,13,52,16,76308,1310,58.3,4.101651137,1,20.96765739,0.00173837462
2019,Cattaraugus,14,1,20,76308,1310,58.3,4.101651137,1,26.20957174,0.001984914649
2019,Cattaraugus,15,2,11,76308,1310,58.3,4.101651137,1,14.41526445,0.0009956553222
2019,Cattaraugus,16,3,29,76308,1310,58.3,4.101651137,1,38.00387902,0.002151175729
2019,Cattaraugus,17,4,31,76308,1310,58.3,4.101651137,1,40.62483619,0.002066666667
2019,Cattaraugus,18,5,37,76308,1310,58.3,4.101651137,1,48.48770771,0.002147915941
2019,Cattaraugus,19,6,57,76308,1310,58.3,4.101651137,1,74.69727945,0.003307607497
2019,Cattaraugus,20,7,70,76308,1310,58.3,4.101651137,1,91.73350107,0.004907803407
2019,Cattaraugus,21,8,47,76308,1310,58.3,4.101651137,1,61.59249358,0.004468530139
2019,Cattaraugus,22,9,38,76308,1310,58.3,4.101651137,1,49.7981863,0.004493319144
2019,Cattaraugus,23,10,31,76308,1310,58.3,4.101651137,1,40.62483619,0.004327795616
2019,Cattaraugus,24,11,28,76308,1310,58.3,4.101651137,1,36.69340043,0.004609053498
2019,Cattaraugus,25,12,16,76308,1310,58.3,4.101651137,1,20.96765739,0.004753416518
2019,Cattaraugus,26,13,2,76308,1310,58.3,4.101651137,1,2.620957174,0.002617801047
2019,Cattaraugus,27,14,1,76308,1310,58.3,4.101651137,1,1.310478587,0.00518134715
2019,Cattaraugus,28,15,0,76308,1310,58.3,4.101651137,1,0,0
2019,Cattaraugus,29,16,0,76308,1310,58.3,4.101651137,1,0,
2019,Cattaraugus,30,17,0,76308,1310,58.3,4.101651137,1,0,
2019,Cattaraugus,31,18,0,76308,1310,58.3,4.101651137,1,0,
2019,Cattaraugus,32,19,0,76308,1310,58.3,4.101651137,1,0,
2019,Cattaraugus,33,20,0,76308,1310,58.3,4.101651137,1,0,
2019,Cayuga,1,40,0,76428,691.58,110.5,4.731979033,1,0,0
2019,Cayuga,2,41,0,76428,691.58,110.5,4.731979033,1,0,0
2019,Cayuga,3,42,1,76428,691.58,110.5,4.731979033,1,1.308420998,0.01052631579
2019,Cayuga,4,43,1,76428,691.58,110.5,4.731979033,1,1.308420998,0.007874015748
2019,Cayuga,5,44,2,76428,691.58,110.5,4.731979033,1,2.616841995,0.01075268817
2019,Cayuga,6,45,1,76428,691.58,110.5,4.731979033,1,1.308420998,0.003623188406
2019,Cayuga,7,46,3,76428,691.58,110.5,4.731979033,1,3.925262993,0.007352941176
2019,Cayuga,8,47,2,76428,691.58,110.5,4.731979033,1,2.616841995,0.002777777778
2019,Cayuga,9,48,0,76428,691.58,110.5,4.731979033,1,0,0
2019,Cayuga,10,49,0,76428,691.58,110.5,4.731979033,1,0,0
2019,Cayuga,11,50,6,76428,691.58,110.5,4.731979033,1,7.850525985,0.001838235294
2019,Cayuga,12,51,15,76428,691.58,110.5,4.731979033,1,19.62631496,0.00283179158
2019,Cayuga,13,52,21,76428,691.58,110.5,4.731979033,1,27.47684095,0.002281616688
2019,Cayuga,14,1,41,76428,691.58,110.5,4.731979033,1,53.6452609,0.00406907503
2019,Cayuga,15,2,31,76428,691.58,110.5,4.731979033,1,40.56105092,0.002805937726
2019,Cayuga,16,3,53,76428,691.58,110.5,4.731979033,1,69.34631287,0.003931459091
2019,Cayuga,17,4,37,76428,691.58,110.5,4.731979033,1,48.41157691,0.002466666667
2019,Cayuga,18,5,41,76428,691.58,110.5,4.731979033,1,53.6452609,0.00238012307
2019,Cayuga,19,6,67,76428,691.58,110.5,4.731979033,1,87.66420684,0.003887889514
2019,Cayuga,20,7,54,76428,691.58,110.5,4.731979033,1,70.65473387,0.003786019771
2019,Cayuga,21,8,75,76428,691.58,110.5,4.731979033,1,98.13157482,0.0071306332
2019,Cayuga,22,9,65,76428,691.58,110.5,4.731979033,1,85.04736484,0.007685940641
2019,Cayuga,23,10,62,76428,691.58,110.5,4.731979033,1,81.12210185,0.008655591233
2019,Cayuga,24,11,51,76428,691.58,110.5,4.731979033,1,66.72947087,0.008395061728
2019,Cayuga,25,12,50,76428,691.58,110.5,4.731979033,1,65.42104988,0.01485442662
2019,Cayuga,26,13,7,76428,691.58,110.5,4.731979033,1,9.158946983,0.009162303665
2019,Cayuga,27,14,2,76428,691.58,110.5,4.731979033,1,2.616841995,0.0103626943
2019,Cayuga,28,15,1,76428,691.58,110.5,4.731979033,1,1.308420998,0.006993006993
2019,Cayuga,29,16,0,76428,691.58,110.5,4.731979033,1,0,
2019,Cayuga,30,17,0,76428,691.58,110.5,4.731979033,1,0,
2019,Cayuga,31,18,0,76428,691.58,110.5,4.731979033,1,0,
2019,Cayuga,32,19,0,76428,691.58,110.5,4.731979033,1,0,
2019,Cayuga,33,20,0,76428,691.58,110.5,4.731979033,1,0,
2019,Chautauqua,1,40,1,126919,1060.41,119.7,4.817212344,1,0.787904096,0.01149425287
2019,Chautauqua,2,41,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.0202020202
2019,Chautauqua,3,42,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.02105263158
2019,Chautauqua,4,43,0,126919,1060.41,119.7,4.817212344,1,0,0
2019,Chautauqua,5,44,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.01075268817
2019,Chautauqua,6,45,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.007246376812
2019,Chautauqua,7,46,5,126919,1060.41,119.7,4.817212344,1,3.939520482,0.01225490196
2019,Chautauqua,8,47,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.002777777778
2019,Chautauqua,9,48,4,126919,1060.41,119.7,4.817212344,1,3.151616385,0.003475238923
2019,Chautauqua,10,49,1,126919,1060.41,119.7,4.817212344,1,0.787904096,0.0005440696409
2019,Chautauqua,11,50,11,126919,1060.41,119.7,4.817212344,1,8.666945059,0.003370098039
2019,Chautauqua,12,51,33,126919,1060.41,119.7,4.817212344,1,26.00083518,0.006229941476
2019,Chautauqua,13,52,37,126919,1060.41,119.7,4.817212344,1,29.15245156,0.004019991308
2019,Chautauqua,14,1,33,126919,1060.41,119.7,4.817212344,1,26.00083518,0.00327510917
2019,Chautauqua,15,2,37,126919,1060.41,119.7,4.817212344,1,29.15245156,0.003349022448
2019,Chautauqua,16,3,65,126919,1060.41,119.7,4.817212344,1,51.21376626,0.004821600771
2019,Chautauqua,17,4,67,126919,1060.41,119.7,4.817212344,1,52.78957445,0.004466666667
2019,Chautauqua,18,5,98,126919,1060.41,119.7,4.817212344,1,77.21460144,0.005689074655
2019,Chautauqua,19,6,72,126919,1060.41,119.7,4.817212344,1,56.72909493,0.004178030523
2019,Chautauqua,20,7,93,126919,1060.41,119.7,4.817212344,1,73.27508096,0.006520367384
2019,Chautauqua,21,8,73,126919,1060.41,119.7,4.817212344,1,57.51699903,0.006940482982
2019,Chautauqua,22,9,41,126919,1060.41,119.7,4.817212344,1,32.30406795,0.004848054866
2019,Chautauqua,23,10,37,126919,1060.41,119.7,4.817212344,1,29.15245156,0.005165433478
2019,Chautauqua,24,11,71,126919,1060.41,119.7,4.817212344,1,55.94119084,0.0116872428
2019,Chautauqua,25,12,58,126919,1060.41,119.7,4.817212344,1,45.69843759,0.01723113488
2019,Chautauqua,26,13,32,126919,1060.41,119.7,4.817212344,1,25.21293108,0.04188481675
2019,Chautauqua,27,14,2,126919,1060.41,119.7,4.817212344,1,1.575808193,0.0103626943
2019,Chautauqua,28,15,0,126919,1060.41,119.7,4.817212344,1,0,0
2019,Chautauqua,29,16,0,126919,1060.41,119.7,4.817212344,1,0,
2019,Chautauqua,30,17,0,126919,1060.41,119.7,4.817212344,1,0,
2019,Chautauqua,31,18,0,126919,1060.41,119.7,4.817212344,1,0,
2019,Chautauqua,32,19,0,126919,1060.41,119.7,4.817212344,1,0,
2019,Chautauqua,33,20,0,126919,1060.41,119.7,4.817212344,1,0,
2019,Chemung,1,40,1,83242,407.33,204.4,5.350340395,1,1.201316643,0.01149425287
2019,Chemung,2,41,0,83242,407.33,204.4,5.350340395,1,0,0
2019,Chemung,3,42,1,83242,407.33,204.4,5.350340395,1,1.201316643,0.01052631579
2019,Chemung,4,43,0,83242,407.33,204.4,5.350340395,1,0,0
2019,Chemung,5,44,0,83242,407.33,204.4,5.350340395,1,0,0
2019,Chemung,6,45,2,83242,407.33,204.4,5.350340395,1,2.402633286,0.007246376812
2019,Chemung,7,46,0,83242,407.33,204.4,5.350340395,1,0,0
2019,Chemung,8,47,0,83242,407.33,204.4,5.350340395,1,0,0
2019,Chemung,9,48,4,83242,407.33,204.4,5.350340395,1,4.805266572,0.003475238923
2019,Chemung,10,49,2,83242,407.33,204.4,5.350340395,1,2.402633286,0.001088139282
2019,Chemung,11,50,29,83242,407.33,204.4,5.350340395,1,34.83818265,0.008884803922
2019,Chemung,12,51,49,83242,407.33,204.4,5.350340395,1,58.86451551,0.009250519162
2019,Chemung,13,52,48,83242,407.33,204.4,5.350340395,1,57.66319887,0.005215123859
2019,Chemung,14,1,50,83242,407.33,204.4,5.350340395,1,60.06583215,0.004962286622
2019,Chemung,15,2,39,83242,407.33,204.4,5.350340395,1,46.85134908,0.003530050688
2019,Chemung,16,3,46,83242,407.33,204.4,5.350340395,1,55.26056558,0.003412209777
2019,Chemung,17,4,63,83242,407.33,204.4,5.350340395,1,75.68294851,0.0042
2019,Chemung,18,5,116,83242,407.33,204.4,5.350340395,1,139.3527306,0.006734006734
2019,Chemung,19,6,169,83242,407.33,204.4,5.350340395,1,203.0225127,0.009806766088
2019,Chemung,20,7,151,83242,407.33,204.4,5.350340395,1,181.3988131,0.01058683306
2019,Chemung,21,8,102,83242,407.33,204.4,5.350340395,1,122.5342976,0.009697661152
2019,Chemung,22,9,123,83242,407.33,204.4,5.350340395,1,147.7619471,0.0145441646
2019,Chemung,23,10,110,83242,407.33,204.4,5.350340395,1,132.1448307,0.01535669412
2019,Chemung,24,11,81,83242,407.33,204.4,5.350340395,1,97.30664809,0.01333333333
2019,Chemung,25,12,61,83242,407.33,204.4,5.350340395,1,73.28031523,0.01812240048
2019,Chemung,26,13,18,83242,407.33,204.4,5.350340395,1,21.62369957,0.02356020942
2019,Chemung,27,14,2,83242,407.33,204.4,5.350340395,1,2.402633286,0.0103626943
2019,Chemung,28,15,1,83242,407.33,204.4,5.350340395,1,1.201316643,0.006993006993
2019,Chemung,29,16,0,83242,407.33,204.4,5.350340395,1,0,
2019,Chemung,30,17,0,83242,407.33,204.4,5.350340395,1,0,
2019,Chemung,31,18,0,83242,407.33,204.4,5.350340395,1,0,
2019,Chemung,32,19,0,83242,407.33,204.4,5.350340395,1,0,
2019,Chemung,33,20,0,83242,407.33,204.4,5.350340395,1,0,
2019,Chenango,1,40,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,2,41,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,3,42,1,47104,893.59,52.7,4.010600569,1,2.122961957,0.01052631579
2019,Chenango,4,43,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,5,44,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,6,45,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,7,46,1,47104,893.59,52.7,4.010600569,1,2.122961957,0.002450980392
2019,Chenango,8,47,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,9,48,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,10,49,1,47104,893.59,52.7,4.010600569,1,2.122961957,0.0005440696409
2019,Chenango,11,50,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,12,51,16,47104,893.59,52.7,4.010600569,1,33.9673913,0.003020577685
2019,Chenango,13,52,24,47104,893.59,52.7,4.010600569,1,50.95108696,0.00260756193
2019,Chenango,14,1,20,47104,893.59,52.7,4.010600569,1,42.45923913,0.001984914649
2019,Chenango,15,2,19,47104,893.59,52.7,4.010600569,1,40.33627717,0.001719768284
2019,Chenango,16,3,33,47104,893.59,52.7,4.010600569,1,70.05774457,0.002447889622
2019,Chenango,17,4,48,47104,893.59,52.7,4.010600569,1,101.9021739,0.0032
2019,Chenango,18,5,71,47104,893.59,52.7,4.010600569,1,150.7302989,0.004121676535
2019,Chenango,19,6,79,47104,893.59,52.7,4.010600569,1,167.7139946,0.004584227935
2019,Chenango,20,7,75,47104,893.59,52.7,4.010600569,1,159.2221467,0.005258360794
2019,Chenango,21,8,70,47104,893.59,52.7,4.010600569,1,148.607337,0.006655257654
2019,Chenango,22,9,36,47104,893.59,52.7,4.010600569,1,76.42663043,0.004256828663
2019,Chenango,23,10,44,47104,893.59,52.7,4.010600569,1,93.41032609,0.006142677649
2019,Chenango,24,11,39,47104,893.59,52.7,4.010600569,1,82.7955163,0.006419753086
2019,Chenango,25,12,31,47104,893.59,52.7,4.010600569,1,65.81182065,0.009209744504
2019,Chenango,26,13,5,47104,893.59,52.7,4.010600569,1,10.61480978,0.006544502618
2019,Chenango,27,14,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,28,15,0,47104,893.59,52.7,4.010600569,1,0,0
2019,Chenango,29,16,0,47104,893.59,52.7,4.010600569,1,0,
2019,Chenango,30,17,0,47104,893.59,52.7,4.010600569,1,0,
2019,Chenango,31,18,0,47104,893.59,52.7,4.010600569,1,0,
2019,Chenango,32,19,0,47104,893.59,52.7,4.010600569,1,0,
2019,Chenango,33,20,0,47104,893.59,52.7,4.010600569,1,0,
2019,Clinton,1,40,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,2,41,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,3,42,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,4,43,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,5,44,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,6,45,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,7,46,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,8,47,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,9,48,1,80013,1037.75,77.1,4.368181228,1,1.249796908,0.0008688097307
2019,Clinton,10,49,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,11,50,1,80013,1037.75,77.1,4.368181228,1,1.249796908,0.000306372549
2019,Clinton,12,51,1,80013,1037.75,77.1,4.368181228,1,1.249796908,0.0001887861053
2019,Clinton,13,52,0,80013,1037.75,77.1,4.368181228,1,0,0
2019,Clinton,14,1,8,80013,1037.75,77.1,4.368181228,1,9.998375264,0.0007939658595
2019,Clinton,15,2,21,80013,1037.75,77.1,4.368181228,1,26.24573507,0.001900796524
2019,Clinton,16,3,23,80013,1037.75,77.1,4.368181228,1,28.74532888,0.001706104888
2019,Clinton,17,4,25,80013,1037.75,77.1,4.368181228,1,31.2449227,0.001666666667
2019,Clinton,18,5,47,80013,1037.75,77.1,4.368181228,1,58.74045468,0.002728433763
