Season,County,Flu Week,CDC Week,Count,Population,Area_sq_miles,Population Density,Log_Population_Density,Density_Rank,Flu_Case_Count_per_100k,Normalized Count
2022,Albany,1,40,8,303654,522.89,580.7,6.366796855,2,2.634577513,0.01192250373
2022,Albany,2,41,4,303654,522.89,580.7,6.366796855,2,1.317288756,0.003988035892
2022,Albany,3,42,11,303654,522.89,580.7,6.366796855,2,3.62254408,0.007232084155
2022,Albany,4,43,17,303654,522.89,580.7,6.366796855,2,5.598477214,0.004896313364
2022,Albany,5,44,38,303654,522.89,580.7,6.366796855,2,12.51424318,0.004783484391
2022,Albany,6,45,63,303654,522.89,580.7,6.366796855,2,20.74729791,0.005390604946
2022,Albany,7,46,121,303654,522.89,580.7,6.366796855,2,39.84798488,0.00783222215
2022,Albany,8,47,385,303654,522.89,580.7,6.366796855,2,126.7890428,0.01417056204
2022,Albany,9,48,609,303654,522.89,580.7,6.366796855,2,200.5572131,0.01371004052
2022,Albany,10,49,731,303654,522.89,580.7,6.366796855,2,240.7345202,0.01380469473
2022,Albany,11,50,528,303654,522.89,580.7,6.366796855,2,173.8821158,0.01094754302
2022,Albany,12,51,350,303654,522.89,580.7,6.366796855,2,115.2627662,0.009009936673
2022,Albany,13,52,283,303654,522.89,580.7,6.366796855,2,93.19817951,0.01237970254
2022,Albany,14,1,105,303654,522.89,580.7,6.366796855,2,34.57882985,0.007180469124
2022,Albany,15,2,70,303654,522.89,580.7,6.366796855,2,23.05255323,0.009518629317
2022,Albany,16,3,23,303654,522.89,580.7,6.366796855,2,7.574410349,0.005184851217
2022,Albany,17,4,23,303654,522.89,580.7,6.366796855,2,7.574410349,0.007852509389
2022,Albany,18,5,8,303654,522.89,580.7,6.366796855,2,2.634577513,0.0033941451
2022,Albany,19,6,7,303654,522.89,580.7,6.366796855,2,2.305255323,0.002689204764
2022,Albany,20,7,5,303654,522.89,580.7,6.366796855,2,1.646610945,0.002060156572
2022,Albany,21,8,11,303654,522.89,580.7,6.366796855,2,3.62254408,0.005869797225
2022,Albany,22,9,3,303654,522.89,580.7,6.366796855,2,0.987966567,0.001626898048
2022,Albany,23,10,8,303654,522.89,580.7,6.366796855,2,2.634577513,0.004291845494
2022,Albany,24,11,4,303654,522.89,580.7,6.366796855,2,1.317288756,0.002075765439
