Season,County,Flu Week,CDC Week,Count,Population,Area_sq_miles,Population Density,Log_Population_Density,Density_Rank,Flu_Case_Count_per_100k,Normalized Count
2012,Albany,1,40,1,304094,522.89,581.6,6.366796855,2,0.328845686,0.09090909091
2012,Albany,2,41,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,3,42,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,4,43,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,5,44,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,6,45,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,7,46,1,304094,522.89,581.6,6.366796855,2,0.328845686,0.003367003367
2012,Albany,8,47,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,9,48,5,304094,522.89,581.6,6.366796855,2,1.644228429,0.004677268475
2012,Albany,10,49,7,304094,522.89,581.6,6.366796855,2,2.301919801,0.003882418192
2012,Albany,11,50,24,304094,522.89,581.6,6.366796855,2,7.892296461,0.008547008547
2012,Albany,12,51,52,304094,522.89,581.6,6.366796855,2,17.09997567,0.01310153691
2012,Albany,13,52,87,304094,522.89,581.6,6.366796855,2,28.60957467,0.01997245179
2012,Albany,14,1,49,304094,522.89,581.6,6.366796855,2,16.11343861,0.01200391965
2012,Albany,15,2,65,304094,522.89,581.6,6.366796855,2,21.37496958,0.01311806256
2012,Albany,16,3,70,304094,522.89,581.6,6.366796855,2,23.01919801,0.01504729149
2012,Albany,17,4,41,304094,522.89,581.6,6.366796855,2,13.48267312,0.0139693356
2012,Albany,18,5,16,304094,522.89,581.6,6.366796855,2,5.261530974,0.007171671896
2012,Albany,19,6,12,304094,522.89,581.6,6.366796855,2,3.94614823,0.007623888183
2012,Albany,20,7,14,304094,522.89,581.6,6.366796855,2,4.603839602,0.00956937799
2012,Albany,21,8,13,304094,522.89,581.6,6.366796855,2,4.274993916,0.01058631922
2012,Albany,22,9,11,304094,522.89,581.6,6.366796855,2,3.617302545,0.009442060086
2012,Albany,23,10,10,304094,522.89,581.6,6.366796855,2,3.288456859,0.01008064516
2012,Albany,24,11,7,304094,522.89,581.6,6.366796855,2,2.301919801,0.007049345418
2012,Albany,25,12,12,304094,522.89,581.6,6.366796855,2,3.94614823,0.01251303441
2012,Albany,26,13,10,304094,522.89,581.6,6.366796855,2,3.288456859,0.01097694841
2012,Albany,27,14,5,304094,522.89,581.6,6.366796855,2,1.644228429,0.00700280112
2012,Albany,28,15,3,304094,522.89,581.6,6.366796855,2,0.986537058,0.005769230769
2012,Albany,29,16,3,304094,522.89,581.6,6.366796855,2,0.986537058,0.009493670886
2012,Albany,30,17,1,304094,522.89,581.6,6.366796855,2,0.328845686,0.004807692308
2012,Albany,31,18,1,304094,522.89,581.6,6.366796855,2,0.328845686,0.006172839506
2012,Albany,32,19,0,304094,522.89,581.6,6.366796855,2,0,0
2012,Albany,33,20,1,304094,522.89,581.6,6.366796855,2,0.328845686,0.01265822785
2012,Allegany,1,40,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,2,41,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,3,42,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,4,43,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,5,44,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,6,45,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,7,46,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,8,47,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,9,48,2,48274,1029.44,46.9,3.844814256,1,4.143016945,0.00187090739
2012,Allegany,10,49,6,48274,1029.44,46.9,3.844814256,1,12.42905083,0.003327787022
2012,Allegany,11,50,7,48274,1029.44,46.9,3.844814256,1,14.50055931,0.002492877493
2012,Allegany,12,51,12,48274,1029.44,46.9,3.844814256,1,24.85810167,0.003023431595
2012,Allegany,13,52,13,48274,1029.44,46.9,3.844814256,1,10.35754236,0.002984389348
2012,Allegany,14,1,14,48274,1029.44,46.9,3.844814256,1,4.143016945,0.003429691328
2012,Allegany,15,2,13,48274,1029.44,46.9,3.844814256,1,2.071508472,0.002623612513
2012,Allegany,16,3,8,48274,1029.44,46.9,3.844814256,1,82.8603389,0.001719690456
2012,Allegany,17,4,7,48274,1029.44,46.9,3.844814256,1,14.50055931,0.002385008518
2012,Allegany,18,5,2,48274,1029.44,46.9,3.844814256,1,4.143016945,0.000896458987
2012,Allegany,19,6,14,48274,1029.44,46.9,3.844814256,1,29.00111861,0.008894536213
2012,Allegany,20,7,8,48274,1029.44,46.9,3.844814256,1,16.57206778,0.005468215995
2012,Allegany,21,8,3,48274,1029.44,46.9,3.844814256,1,6.214525417,0.002442996743
2012,Allegany,22,9,3,48274,1029.44,46.9,3.844814256,1,6.214525417,0.002575107296
2012,Allegany,23,10,1,48274,1029.44,46.9,3.844814256,1,2.071508472,0.001008064516
2012,Allegany,24,11,4,48274,1029.44,46.9,3.844814256,1,8.28603389,0.004028197382
2012,Allegany,25,12,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,26,13,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,27,14,1,48274,1029.44,46.9,3.844814256,1,2.071508472,0.001400560224
2012,Allegany,28,15,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,29,16,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,30,17,3,48274,1029.44,46.9,3.844814256,1,6.214525417,0.01442307692
2012,Allegany,31,18,1,48274,1029.44,46.9,3.844814256,1,2.071508472,0.006172839506
2012,Allegany,32,19,0,48274,1029.44,46.9,3.844814256,1,0,0
2012,Allegany,33,20,1,48274,1029.44,46.9,3.844814256,1,2.071508472,0.01265822785
2012,Bronx,1,40,2,1388314,42.17,"32,921.90",10.40583706,3,0.144059629,0.1818181818
2012,Bronx,2,41,2,1388314,42.17,"32,921.90",10.40583706,3,0.144059629,0.1176470588
2012,Bronx,3,42,2,1388314,42.17,"32,921.90",10.40583706,3,0.144059629,0.05555555556
2012,Bronx,4,43,2,1388314,42.17,"32,921.90",10.40583706,3,0.144059629,0.03571428571
