Season,County,Flu Week,CDC Week,Count,Population,Area_sq_miles,Population Density,Log_Population_Density,Density_Rank,Flu_Case_Count_per_100k,Normalized Count
2014,Albany,1,40,1,304039,522.89,581.5,6.366796855,2,0.3289051733,0.04347826087
2014,Albany,2,41,1,304039,522.89,581.5,6.366796855,2,0.3289051733,0.02272727273
2014,Albany,3,42,2,304039,522.89,581.5,6.366796855,2,0.6578103467,0.025
2014,Albany,4,43,5,304039,522.89,581.5,6.366796855,2,1.644525867,0.04545454545
2014,Albany,5,44,5,304039,522.89,581.5,6.366796855,2,1.644525867,0.03546099291
2014,Albany,6,45,6,304039,522.89,581.5,6.366796855,2,1.97343104,0.03448275862
2014,Albany,7,46,8,304039,522.89,581.5,6.366796855,2,2.631241387,0.039408867
2014,Albany,8,47,19,304039,522.89,581.5,6.366796855,2,6.249198294,0.07169811321
2014,Albany,9,48,30,304039,522.89,581.5,6.366796855,2,9.8671552,0.07211538462
2014,Albany,10,49,36,304039,522.89,581.5,6.366796855,2,11.84058624,0.05084745763
2014,Albany,11,50,28,304039,522.89,581.5,6.366796855,2,9.209344854,0.02385008518
2014,Albany,12,51,22,304039,522.89,581.5,6.366796855,2,7.235913814,0.01112797167
2014,Albany,13,52,24,304039,522.89,581.5,6.366796855,2,7.89372416,0.004834810637
2014,Albany,14,1,17,304039,522.89,581.5,6.366796855,2,5.591387947,0.003153988868
2014,Albany,15,2,21,304039,522.89,581.5,6.366796855,2,6.90700864,0.005619480867
2014,Albany,16,3,21,304039,522.89,581.5,6.366796855,2,6.90700864,0.004603244191
2014,Albany,17,4,21,304039,522.89,581.5,6.366796855,2,6.90700864,0.004833141542
2014,Albany,18,5,25,304039,522.89,581.5,6.366796855,2,8.222629334,0.007004763239
2014,Albany,19,6,26,304039,522.89,581.5,6.366796855,2,8.551534507,0.008660892738
2014,Albany,20,7,28,304039,522.89,581.5,6.366796855,2,9.209344854,0.01293900185
2014,Albany,21,8,30,304039,522.89,581.5,6.366796855,2,9.8671552,0.01928020566
2014,Albany,22,9,21,304039,522.89,581.5,6.366796855,2,6.90700864,0.01632970451
2014,Albany,23,10,18,304039,522.89,581.5,6.366796855,2,5.92029312,0.01053247513
2014,Albany,24,11,19,304039,522.89,581.5,6.366796855,2,6.249198294,0.01675485009
2014,Albany,25,12,20,304039,522.89,581.5,6.366796855,2,6.578103467,0.01682085786
2014,Albany,26,13,14,304039,522.89,581.5,6.366796855,2,4.604672427,0.01352657005
2014,Albany,27,14,14,304039,522.89,581.5,6.366796855,2,4.604672427,0.01538461538
2014,Albany,28,15,13,304039,522.89,581.5,6.366796855,2,4.275767254,0.01820728291
2014,Albany,29,16,9,304039,522.89,581.5,6.366796855,2,2.96014656,0.02064220183
2014,Albany,30,17,8,304039,522.89,581.5,6.366796855,2,2.631241387,0.02380952381
2014,Albany,31,18,6,304039,522.89,581.5,6.366796855,2,1.97343104,0.02459016393
2014,Albany,32,19,4,304039,522.89,581.5,6.366796855,2,1.315620693,0.02272727273
2014,Albany,33,20,3,304039,522.89,581.5,6.366796855,2,0.98671552,0.02727272727
2014,Allegany,1,40,0,47938,1029.44,46.6,3.844814256,1,0,0
2014,Allegany,2,41,0,47938,1029.44,46.6,3.844814256,1,0,0
2014,Allegany,3,42,1,47938,1029.44,46.6,3.844814256,1,2.086027786,0.0125
2014,Allegany,4,43,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.03636363636
2014,Allegany,5,44,2,47938,1029.44,46.6,3.844814256,1,4.172055572,0.01418439716
2014,Allegany,6,45,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.02298850575
2014,Allegany,7,46,6,47938,1029.44,46.6,3.844814256,1,12.51616672,0.02955665025
2014,Allegany,8,47,6,47938,1029.44,46.6,3.844814256,1,12.51616672,0.02264150943
2014,Allegany,9,48,5,47938,1029.44,46.6,3.844814256,1,10.43013893,0.01201923077
2014,Allegany,10,49,6,47938,1029.44,46.6,3.844814256,1,12.51616672,0.008474576271
2014,Allegany,11,50,7,47938,1029.44,46.6,3.844814256,1,14.6021945,0.005962521295
2014,Allegany,12,51,3,47938,1029.44,46.6,3.844814256,1,6.258083358,0.001517450683
2014,Allegany,13,52,3,47938,1029.44,46.6,3.844814256,1,6.258083358,0.0006043513296
2014,Allegany,14,1,3,47938,1029.44,46.6,3.844814256,1,6.258083358,0.0005565862709
2014,Allegany,15,2,2,47938,1029.44,46.6,3.844814256,1,4.172055572,0.000535188654
2014,Allegany,16,3,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.0008768084174
2014,Allegany,17,4,5,47938,1029.44,46.6,3.844814256,1,10.43013893,0.001150747986
2014,Allegany,18,5,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.001120762118
2014,Allegany,19,6,7,47938,1029.44,46.6,3.844814256,1,14.6021945,0.002331778814
2014,Allegany,20,7,8,47938,1029.44,46.6,3.844814256,1,16.68822229,0.003696857671
2014,Allegany,21,8,9,47938,1029.44,46.6,3.844814256,1,18.77425007,0.005784061697
2014,Allegany,22,9,5,47938,1029.44,46.6,3.844814256,1,10.43013893,0.003888024883
2014,Allegany,23,10,6,47938,1029.44,46.6,3.844814256,1,12.51616672,0.003510825044
2014,Allegany,24,11,5,47938,1029.44,46.6,3.844814256,1,10.43013893,0.004409171076
2014,Allegany,25,12,5,47938,1029.44,46.6,3.844814256,1,10.43013893,0.004205214466
2014,Allegany,26,13,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.0038647343
2014,Allegany,27,14,4,47938,1029.44,46.6,3.844814256,1,8.344111144,0.004395604396
2014,Allegany,28,15,3,47938,1029.44,46.6,3.844814256,1,6.258083358,0.004201680672
2014,Allegany,29,16,1,47938,1029.44,46.6,3.844814256,1,2.086027786,0.002293577982
2014,Allegany,30,17,1,47938,1029.44,46.6,3.844814256,1,2.086027786,0.002976190476
2014,Allegany,31,18,0,47938,1029.44,46.6,3.844814256,1,0,0
2014,Allegany,32,19,0,47938,1029.44,46.6,3.844814256,1,0,0
2014,Allegany,33,20,1,47938,1029.44,46.6,3.844814256,1,2.086027786,0.009090909091
2014,Bronx,1,40,2,1391521,42.17,"32,997.90",10.40583706,3,0.143727619,0.08695652174
2014,Bronx,2,41,9,1391521,42.17,"32,997.90",10.40583706,3,0.646774285,0.2045454545
2014,Bronx,3,42,5,1391521,42.17,"32,997.90",10.40583706,3,0.359319047,0.0625
2014,Bronx,4,43,6,1391521,42.17,"32,997.90",10.40583706,3,0.431182857,0.05454545455
2014,Bronx,5,44,6,1391521,42.17,"32,997.90",10.40583706,3,0.431182857,0.04255319149
2014,Bronx,6,45,3,1391521,42.17,"32,997.90",10.40583706,3,0.215591428,0.01724137931
2014,Bronx,7,46,5,1391521,42.17,"32,997.90",10.40583706,3,0.359319047,0.02463054187
2014,Bronx,8,47,8,1391521,42.17,"32,997.90",10.40583706,3,0.574910476,0.03018867925
2014,Bronx,9,48,7,1391521,42.17,"32,997.90",10.40583706,3,0.503046666,0.01682692308
2014,Bronx,10,49,11,1391521,42.17,"32,997.90",10.40583706,3,0.790501904,0.01553672316
2014,Bronx,11,50,31,1391521,42.17,"32,997.90",10.40583706,3,2.227778093,0.02640545145
2014,Bronx,12,51,62,1391521,42.17,"32,997.90",10.40583706,3,4.455556186,0.03136064745
2014,Bronx,13,52,266,1391521,42.17,"32,997.90",10.40583706,3,12.00125618,0.05358581789
2014,Bronx,14,1,426,1391521,42.17,"32,997.90",10.40583706,3,23.49946569,0.07903525046
2014,Bronx,15,2,352,1391521,42.17,"32,997.90",10.40583706,3,25.29606093,0.0941932031
2014,Bronx,16,3,502,1391521,42.17,"32,997.90",10.40583706,3,36.07563235,0.1100394564
2014,Bronx,17,4,475,1391521,42.17,"32,997.90",10.40583706,3,34.13530949,0.1093210587
2014,Bronx,18,5,360,1391521,42.17,"32,997.90",10.40583706,3,25.8709714,0.1008685906
2014,Bronx,19,6,267,1391521,42.17,"32,997.90",10.40583706,3,19.18763713,0.0889407062
2014,Bronx,20,7,213,1391521,42.17,"32,997.90",10.40583706,3,15.30699141,0.09842883549
2014,Bronx,21,8,111,1391521,42.17,"32,997.90",10.40583706,3,7.97688285,0.07133676093
2014,Bronx,22,9,87,1391521,42.17,"32,997.90",10.40583706,3,6.252151423,0.06765163297
2014,Bronx,23,10,76,1391521,42.17,"32,997.90",10.40583706,3,5.461649519,0.04447045056
2014,Bronx,24,11,37,1391521,42.17,"32,997.90",10.40583706,3,2.65896095,0.03262786596
2014,Bronx,25,12,39,1391521,42.17,"32,997.90",10.40583706,3,2.802688569,0.03280067283
2014,Bronx,26,13,30,1391521,42.17,"32,997.90",10.40583706,3,2.155914284,0.02898550725
2014,Bronx,27,14,30,1391521,42.17,"32,997.90",10.40583706,3,2.155914284,0.03296703297
2014,Bronx,28,15,21,1391521,42.17,"32,997.90",10.40583706,3,1.509139999,0.02941176471
2014,Bronx,29,16,6,1391521,42.17,"32,997.90",10.40583706,3,0.431182857,0.01376146789
2014,Bronx,30,17,16,1391521,42.17,"32,997.90",10.40583706,3,1.149820951,0.04761904762
2014,Bronx,31,18,12,1391521,42.17,"32,997.90",10.40583706,3,0.862365713,0.04918032787
2014,Bronx,32,19,5,1391521,42.17,"32,997.90",10.40583706,3,0.359319047,0.02840909091
2014,Bronx,33,20,3,1391521,42.17,"32,997.90",10.40583706,3,0.215591428,0.02727272727
2014,Broome,1,40,0,197246,705.64,279.5,5.622391636,1,0,0
2014,Broome,2,41,1,197246,705.64,279.5,5.622391636,1,0.5069811302,0.02272727273
2014,Broome,3,42,5,197246,705.64,279.5,5.622391636,1,2.534905651,0.0625
2014,Broome,4,43,9,197246,705.64,279.5,5.622391636,1,4.562830171,0.08181818182
2014,Broome,5,44,8,197246,705.64,279.5,5.622391636,1,4.055849041,0.05673758865
2014,Broome,6,45,9,197246,705.64,279.5,5.622391636,1,4.562830171,0.05172413793
2014,Broome,7,46,9,197246,705.64,279.5,5.622391636,1,4.562830171,0.04433497537
2014,Broome,8,47,13,197246,705.64,279.5,5.622391636,1,6.590754692,0.04905660377
2014,Broome,9,48,23,197246,705.64,279.5,5.622391636,1,11.66056599,0.05528846154
2014,Broome,10,49,39,197246,705.64,279.5,5.622391636,1,19.77226408,0.05508474576
2014,Broome,11,50,41,197246,705.64,279.5,5.622391636,1,20.78622634,0.03492333901
2014,Broome,12,51,35,197246,705.64,279.5,5.622391636,1,17.74433956,0.0177035913
2014,Broome,13,52,24,197246,705.64,279.5,5.622391636,1,12.16754712,0.004834810637
2014,Broome,14,1,25,197246,705.64,279.5,5.622391636,1,12.67452825,0.004638218924
