Season,County,Flu Week,CDC Week,Count,Population,Area_sq_miles,Population Density,Log_Population_Density,Density_Rank,Flu_Case_Count_per_100k,Normalized Count
2017,Allegany,14,1,4,46594,1029.44,45.3,3.844814256,1,8.584796326,0.001016260163
2017,Allegany,15,2,2,46594,1029.44,45.3,3.844814256,1,4.292398163,0.0003290556104
2017,Allegany,16,3,5,46594,1029.44,45.3,3.844814256,1,10.73099541,0.0006427561383
2017,Allegany,17,4,36,46594,1029.44,45.3,3.844814256,1,77.26316693,0.003083511777
2017,Allegany,18,5,18,46594,1029.44,45.3,3.844814256,1,38.63158347,0.001143583227
2017,Allegany,19,6,20,46594,1029.44,45.3,3.844814256,1,42.92398163,0.00118927276
2017,Allegany,20,7,16,46594,1029.44,45.3,3.844814256,1,34.3391853,0.0008763281849
2017,Allegany,21,8,33,46594,1029.44,45.3,3.844814256,1,70.82456969,0.002412809827
2017,Allegany,22,9,9,46594,1029.44,45.3,3.844814256,1,19.31579173,0.001391680841
2017,Allegany,23,10,4,46594,1029.44,45.3,3.844814256,1,8.584796326,0.001066098081
2017,Allegany,24,11,10,46594,1029.44,45.3,3.844814256,1,21.46199081,0.003274394237
2017,Allegany,25,12,4,46594,1029.44,45.3,3.844814256,1,8.584796326,0.001430615165
2017,Allegany,26,13,11,46594,1029.44,45.3,3.844814256,1,23.6081899,0.003789183603
2017,Allegany,27,14,9,46594,1029.44,45.3,3.844814256,1,19.31579173,0.003940455342
2017,Allegany,28,15,8,46594,1029.44,45.3,3.844814256,1,17.16959265,0.004449388209
2017,Allegany,29,16,5,46594,1029.44,45.3,3.844814256,1,10.73099541,0.003594536305
2017,Allegany,30,17,2,46594,1029.44,45.3,3.844814256,1,4.292398163,0.001904761905
2017,Allegany,31,18,0,46594,1029.44,45.3,3.844814256,1,0,0
2017,Allegany,32,19,1,46594,1029.44,45.3,3.844814256,1,2.146199081,0.002188183807
2017,Allegany,33,20,1,46594,1029.44,45.3,3.844814256,1,2.146199081,0.004310344828
2017,Bronx,1,40,4,1396331,42.17,"33,112.00",10.40583706,3,0.286465029,0.09090909091
2017,Bronx,2,41,5,1396331,42.17,"33,112.00",10.40583706,3,0.358081286,0.1063829787
2017,Bronx,3,42,18,1396331,42.17,"33,112.00",10.40583706,3,1.289092629,0.24
2017,Bronx,4,43,21,1396331,42.17,"33,112.00",10.40583706,3,1.503941401,0.2079207921
2017,Bronx,5,44,9,1396331,42.17,"33,112.00",10.40583706,3,0.644546315,0.08571428571
2017,Bronx,6,45,11,1396331,42.17,"33,112.00",10.40583706,3,0.787778829,0.09482758621
2017,Bronx,7,46,10,1396331,42.17,"33,112.00",10.40583706,3,0.716162572,0.06535947712
2017,Bronx,8,47,17,1396331,42.17,"33,112.00",10.40583706,3,1.217476372,0.08133971292
2017,Bronx,9,48,35,1396331,42.17,"33,112.00",10.40583706,3,2.506569001,0.08928571429
2017,Bronx,10,49,38,1396331,42.17,"33,112.00",10.40583706,3,2.721417773,0.06654991243
2017,Bronx,11,50,57,1396331,42.17,"33,112.00",10.40583706,3,4.082126659,0.06397306397
2017,Bronx,12,51,123,1396331,42.17,"33,112.00",10.40583706,3,8.808799633,0.07056798623
2017,Bronx,13,52,241,1396331,42.17,"33,112.00",10.40583706,3,17.25951798,0.08347765847
2017,Bronx,14,1,330,1396331,42.17,"33,112.00",10.40583706,3,23.63336487,0.08384146341
2017,Bronx,15,2,511,1396331,42.17,"33,112.00",10.40583706,3,36.59590742,0.08407370846
2017,Bronx,16,3,689,1396331,42.17,"33,112.00",10.40583706,3,49.34360119,0.08857179586
2017,Bronx,17,4,1170,1396331,42.17,"33,112.00",10.40583706,3,83.7910209,0.1002141328
2017,Bronx,18,5,1609,1396331,42.17,"33,112.00",10.40583706,3,115.2305578,0.1022236341
2017,Bronx,19,6,1844,1396331,42.17,"33,112.00",10.40583706,3,132.0603782,0.1096509484
2017,Bronx,20,7,2080,1396331,42.17,"33,112.00",10.40583706,3,148.9618149,0.113922664
2017,Bronx,21,8,1233,1396331,42.17,"33,112.00",10.40583706,3,88.3028451,0.09015134898
2017,Bronx,22,9,525,1396331,42.17,"33,112.00",10.40583706,3,37.59853502,0.0811813824
2017,Bronx,23,10,276,1396331,42.17,"33,112.00",10.40583706,3,19.76608698,0.07356076759
2017,Bronx,24,11,186,1396331,42.17,"33,112.00",10.40583706,3,13.32062383,0.06090373281
2017,Bronx,25,12,190,1396331,42.17,"33,112.00",10.40583706,3,13.60708886,0.06795422031
2017,Bronx,26,13,125,1396331,42.17,"33,112.00",10.40583706,3,8.952032147,0.04305890458
2017,Bronx,27,14,118,1396331,42.17,"33,112.00",10.40583706,3,8.450718347,0.05166374781
2017,Bronx,28,15,71,1396331,42.17,"33,112.00",10.40583706,3,5.08475426,0.03948832036
2017,Bronx,29,16,71,1396331,42.17,"33,112.00",10.40583706,3,5.08475426,0.05104241553
2017,Bronx,30,17,47,1396331,42.17,"33,112.00",10.40583706,3,3.365964087,0.04476190476
2017,Bronx,31,18,42,1396331,42.17,"33,112.00",10.40583706,3,3.007882801,0.05461638492
2017,Bronx,32,19,25,1396331,42.17,"33,112.00",10.40583706,3,1.790406429,0.05470459519
2017,Bronx,33,20,18,1396331,42.17,"33,112.00",10.40583706,3,1.289092629,0.0775862069
2017,Broome,1,40,0,192774,705.64,273.2,5.622391636,1,0,0
2017,Broome,2,41,1,192774,705.64,273.2,5.622391636,1,0.518742154,0.02127659574
2017,Broome,3,42,0,192774,705.64,273.2,5.622391636,1,0,0
2017,Broome,4,43,0,192774,705.64,273.2,5.622391636,1,0,0
2017,Broome,5,44,1,192774,705.64,273.2,5.622391636,1,0.518742154,0.009523809524
2017,Broome,6,45,1,192774,705.64,273.2,5.622391636,1,0.518742154,0.008620689655
2017,Broome,7,46,1,192774,705.64,273.2,5.622391636,1,0.518742154,0.006535947712
2017,Broome,8,47,3,192774,705.64,273.2,5.622391636,1,1.556226462,0.01435406699
2017,Broome,9,48,0,192774,705.64,273.2,5.622391636,1,0,0
2017,Broome,10,49,4,192774,705.64,273.2,5.622391636,1,2.074968616,0.00700525394
2017,Broome,11,50,10,192774,705.64,273.2,5.622391636,1,5.18742154,0.01122334456
2017,Broome,12,51,21,192774,705.64,273.2,5.622391636,1,10.89358523,0.01204819277
2017,Broome,13,52,19,192774,705.64,273.2,5.622391636,1,9.856100926,0.006581226186
2017,Broome,14,1,38,192774,705.64,273.2,5.622391636,1,19.71220185,0.009654471545
2017,Broome,15,2,57,192774,705.64,273.2,5.622391636,1,29.56830278,0.009378084896
2017,Broome,16,3,63,192774,705.64,273.2,5.622391636,1,32.6807557,0.008098727343
2017,Broome,17,4,378,192774,705.64,273.2,5.622391636,1,196.0845342,0.03237687366
2017,Broome,18,5,325,192774,705.64,273.2,5.622391636,1,168.5912001,0.0206480305
2017,Broome,19,6,386,192774,705.64,273.2,5.622391636,1,200.2344715,0.02295296426
2017,Broome,20,7,339,192774,705.64,273.2,5.622391636,1,175.8535902,0.01856720342
2017,Broome,21,8,143,192774,705.64,273.2,5.622391636,1,74.18012803,0.01045550925
2017,Broome,22,9,90,192774,705.64,273.2,5.622391636,1,46.68679386,0.01391680841
2017,Broome,23,10,46,192774,705.64,273.2,5.622391636,1,23.86213909,0.01226012793
2017,Broome,24,11,54,192774,705.64,273.2,5.622391636,1,28.01207632,0.01768172888
2017,Broome,25,12,35,192774,705.64,273.2,5.622391636,1,18.15597539,0.01251788269
2017,Broome,26,13,42,192774,705.64,273.2,5.622391636,1,21.78717047,0.01446779194
2017,Broome,27,14,45,192774,705.64,273.2,5.622391636,1,23.34339693,0.01970227671
2017,Broome,28,15,25,192774,705.64,273.2,5.622391636,1,12.96855385,0.01390433815
2017,Broome,29,16,35,192774,705.64,273.2,5.622391636,1,18.15597539,0.02516175413
2017,Broome,30,17,27,192774,705.64,273.2,5.622391636,1,14.00603816,0.02571428571
2017,Broome,31,18,18,192774,705.64,273.2,5.622391636,1,9.337358772,0.02340702211
2017,Broome,32,19,4,192774,705.64,273.2,5.622391636,1,2.074968616,0.00875273523
2017,Broome,33,20,3,192774,705.64,273.2,5.622391636,1,1.556226462,0.01293103448
2017,Cattaraugus,1,40,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,2,41,1,77199,1310,58.9,4.101651137,1,1.295353567,0.02127659574
2017,Cattaraugus,3,42,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,4,43,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,5,44,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,6,45,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,7,46,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,8,47,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,9,48,1,77199,1310,58.9,4.101651137,1,1.295353567,0.002551020408
2017,Cattaraugus,10,49,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,11,50,1,77199,1310,58.9,4.101651137,1,1.295353567,0.001122334456
2017,Cattaraugus,12,51,3,77199,1310,58.9,4.101651137,1,3.8860607,0.001721170396
2017,Cattaraugus,13,52,11,77199,1310,58.9,4.101651137,1,14.24888923,0.003810183582
2017,Cattaraugus,14,1,14,77199,1310,58.9,4.101651137,1,18.13494993,0.003556910569
2017,Cattaraugus,15,2,32,77199,1310,58.9,4.101651137,1,41.45131414,0.005264889766
2017,Cattaraugus,16,3,37,77199,1310,58.9,4.101651137,1,47.92808197,0.004756395424
2017,Cattaraugus,17,4,58,77199,1310,58.9,4.101651137,1,75.13050687,0.004967880086
2017,Cattaraugus,18,5,54,77199,1310,58.9,4.101651137,1,69.9490926,0.003430749682
2017,Cattaraugus,19,6,70,77199,1310,58.9,4.101651137,1,90.67474967,0.004162454659
2017,Cattaraugus,20,7,56,77199,1310,58.9,4.101651137,1,72.53979974,0.003067148647
2017,Cattaraugus,21,8,53,77199,1310,58.9,4.101651137,1,68.65373904,0.003875118813
2017,Cattaraugus,22,9,30,77199,1310,58.9,4.101651137,1,38.860607,0.004638936137
2017,Cattaraugus,23,10,5,77199,1310,58.9,4.101651137,1,6.476767834,0.001332622601
2017,Cattaraugus,24,11,14,77199,1310,58.9,4.101651137,1,18.13494993,0.004584151932
2017,Cattaraugus,25,12,13,77199,1310,58.9,4.101651137,1,16.83959637,0.004649499285
2017,Cattaraugus,26,13,8,77199,1310,58.9,4.101651137,1,10.36282853,0.002755769893
2017,Cattaraugus,27,14,9,77199,1310,58.9,4.101651137,1,11.6581821,0.003940455342
2017,Cattaraugus,28,15,13,77199,1310,58.9,4.101651137,1,16.83959637,0.00723025584
2017,Cattaraugus,29,16,3,77199,1310,58.9,4.101651137,1,3.8860607,0.002156721783
2017,Cattaraugus,30,17,0,77199,1310,58.9,4.101651137,1,0,0
2017,Cattaraugus,31,18,1,77199,1310,58.9,4.101651137,1,1.295353567,0.001300390117
2017,Cattaraugus,32,19,2,77199,1310,58.9,4.101651137,1,2.590707134,0.004376367615
2017,Cattaraugus,33,20,3,77199,1310,58.9,4.101651137,1,3.8860607,0.01293103448
2017,Cayuga,1,40,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,2,41,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,3,42,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,4,43,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,5,44,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,6,45,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,7,46,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,8,47,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Cayuga,9,48,1,77228,691.58,111.7,4.731979033,1,1.294867147,0.002551020408
2017,Cayuga,10,49,3,77228,691.58,111.7,4.731979033,1,3.88460144,0.005253940455
2017,Cayuga,11,50,7,77228,691.58,111.7,4.731979033,1,9.064070026,0.00785634119
2017,Cayuga,12,51,28,77228,691.58,111.7,4.731979033,1,36.25628011,0.01606425703
2017,Cayuga,13,52,119,77228,691.58,111.7,4.731979033,1,154.0891904,0.04121925875
2017,Cayuga,14,1,93,77228,691.58,111.7,4.731979033,1,120.4226446,0.02362804878
2017,Cayuga,15,2,63,77228,691.58,111.7,4.731979033,1,81.57663024,0.01036525173
2017,Cayuga,16,3,51,77228,691.58,111.7,4.731979033,1,66.03822448,0.006556112611
2017,Cayuga,17,4,113,77228,691.58,111.7,4.731979033,1,146.3199876,0.009678800857
2017,Cayuga,18,5,139,77228,691.58,111.7,4.731979033,1,179.9865334,0.008831003812
2017,Cayuga,19,6,97,77228,691.58,111.7,4.731979033,1,125.6021132,0.005767972885
2017,Cayuga,20,7,71,77228,691.58,111.7,4.731979033,1,91.93556741,0.003888706321
2017,Cayuga,21,8,65,77228,691.58,111.7,4.731979033,1,84.16636453,0.004752504204
2017,Cayuga,22,9,42,77228,691.58,111.7,4.731979033,1,54.38442016,0.006494510592
2017,Cayuga,23,10,28,77228,691.58,111.7,4.731979033,1,36.25628011,0.007462686567
2017,Cayuga,24,11,24,77228,691.58,111.7,4.731979033,1,31.07681152,0.007858546169
2017,Cayuga,25,12,19,77228,691.58,111.7,4.731979033,1,24.60247579,0.006795422031
2017,Cayuga,26,13,45,77228,691.58,111.7,4.731979033,1,58.2690216,0.01550120565
2017,Cayuga,27,14,53,77228,691.58,111.7,4.731979033,1,68.62795877,0.02320490368
2017,Cayuga,28,15,41,77228,691.58,111.7,4.731979033,1,53.08955301,0.02280311457
2017,Cayuga,29,16,31,77228,691.58,111.7,4.731979033,1,40.14088155,0.02228612509
2017,Cayuga,30,17,21,77228,691.58,111.7,4.731979033,1,27.19221008,0.02
2017,Cayuga,31,18,10,77228,691.58,111.7,4.731979033,1,12.94867147,0.01300390117
2017,Cayuga,32,19,3,77228,691.58,111.7,4.731979033,1,3.88460144,0.006564551422
2017,Cayuga,33,20,0,77228,691.58,111.7,4.731979033,1,0,0
2017,Chautauqua,1,40,0,128693,1060.41,121.4,4.817212344,1,0,0
2017,Chautauqua,2,41,0,128693,1060.41,121.4,4.817212344,1,0,0
2017,Chautauqua,3,42,0,128693,1060.41,121.4,4.817212344,1,0,0
2017,Chautauqua,4,43,1,128693,1060.41,121.4,4.817212344,1,0.77704304,0.009900990099
2017,Chautauqua,5,44,2,128693,1060.41,121.4,4.817212344,1,1.554086081,0.01904761905
2017,Chautauqua,6,45,1,128693,1060.41,121.4,4.817212344,1,0.77704304,0.008620689655
2017,Chautauqua,7,46,2,128693,1060.41,121.4,4.817212344,1,1.554086081,0.01307189542
2017,Chautauqua,8,47,1,128693,1060.41,121.4,4.817212344,1,0.77704304,0.004784688995
2017,Chautauqua,9,48,3,128693,1060.41,121.4,4.817212344,1,2.331129121,0.007653061224
2017,Chautauqua,10,49,9,128693,1060.41,121.4,4.817212344,1,6.993387364,0.01576182137
2017,Chautauqua,11,50,4,128693,1060.41,121.4,4.817212344,1,3.108172162,0.004489337823
2017,Chautauqua,12,51,11,128693,1060.41,121.4,4.817212344,1,8.547473445,0.006310958118
2017,Chautauqua,13,52,15,128693,1060.41,121.4,4.817212344,1,11.65564561,0.005195704884
2017,Chautauqua,14,1,27,128693,1060.41,121.4,4.817212344,1,20.98016209,0.006859756098
2017,Chautauqua,15,2,41,128693,1060.41,121.4,4.817212344,1,31.85876466,0.006745640013
2017,Chautauqua,16,3,79,128693,1060.41,121.4,4.817212344,1,61.38640019,0.01015554699
2017,Chautauqua,17,4,123,128693,1060.41,121.4,4.817212344,1,95.57629397,0.01053533191
2017,Chautauqua,18,5,117,128693,1060.41,121.4,4.817212344,1,90.91403573,0.007433290978
2017,Chautauqua,19,6,179,128693,1060.41,121.4,4.817212344,1,139.0907042,0.0106439912
2017,Chautauqua,20,7,214,128693,1060.41,121.4,4.817212344,1,166.2872106,0.01172088947
2017,Chautauqua,21,8,158,128693,1060.41,121.4,4.817212344,1,122.7728004,0.01155224099
2017,Chautauqua,22,9,83,128693,1060.41,121.4,4.817212344,1,64.49457235,0.01283438998
2017,Chautauqua,23,10,62,128693,1060.41,121.4,4.817212344,1,48.17666851,0.01652452026
2017,Chautauqua,24,11,58,128693,1060.41,121.4,4.817212344,1,45.06849634,0.01899148657
2017,Chautauqua,25,12,43,128693,1060.41,121.4,4.817212344,1,33.41285074,0.01537911302
2017,Chautauqua,26,13,48,128693,1060.41,121.4,4.817212344,1,37.29806594,0.01653461936
2017,Chautauqua,27,14,39,128693,1060.41,121.4,4.817212344,1,30.30467858,0.01707530648
2017,Chautauqua,28,15,13,128693,1060.41,121.4,4.817212344,1,10.10155953,0.00723025584
2017,Chautauqua,29,16,12,128693,1060.41,121.4,4.817212344,1,9.324516485,0.008626887132
2017,Chautauqua,30,17,23,128693,1060.41,121.4,4.817212344,1,17.87198993,0.0219047619
2017,Chautauqua,31,18,27,128693,1060.41,121.4,4.817212344,1,20.98016209,0.03511053316
2017,Chautauqua,32,19,19,128693,1060.41,121.4,4.817212344,1,14.76381777,0.04157549234
2017,Chautauqua,33,20,4,128693,1060.41,121.4,4.817212344,1,3.108172162,0.01724137931
2017,Chemung,1,40,1,84484,407.33,207.4,5.350340395,1,1.183656077,0.02272727273
2017,Chemung,2,41,1,84484,407.33,207.4,5.350340395,1,1.183656077,0.02127659574
2017,Chemung,3,42,2,84484,407.33,207.4,5.350340395,1,2.367312154,0.02666666667
2017,Chemung,4,43,1,84484,407.33,207.4,5.350340395,1,1.183656077,0.009900990099
2017,Chemung,5,44,1,84484,407.33,207.4,5.350340395,1,1.183656077,0.009523809524
2017,Chemung,6,45,0,84484,407.33,207.4,5.350340395,1,0,0
2017,Chemung,7,46,2,84484,407.33,207.4,5.350340395,1,2.367312154,0.01307189542
2017,Chemung,8,47,0,84484,407.33,207.4,5.350340395,1,0,0
2017,Chemung,9,48,0,84484,407.33,207.4,5.350340395,1,0,0
2017,Chemung,10,49,0,84484,407.33,207.4,5.350340395,1,0,0
2017,Chemung,11,50,2,84484,407.33,207.4,5.350340395,1,2.367312154,0.002244668911
2017,Chemung,12,51,3,84484,407.33,207.4,5.350340395,1,3.550968231,0.001721170396
2017,Chemung,13,52,15,84484,407.33,207.4,5.350340395,1,17.75484115,0.005195704884
2017,Chemung,14,1,15,84484,407.33,207.4,5.350340395,1,17.75484115,0.00381097561
2017,Chemung,15,2,30,84484,407.33,207.4,5.350340395,1,35.50968231,0.004935834156
2017,Chemung,16,3,42,84484,407.33,207.4,5.350340395,1,49.71355523,0.005399151562
2017,Chemung,17,4,37,84484,407.33,207.4,5.350340395,1,43.79527484,0.003169164882
2017,Chemung,18,5,56,84484,407.33,207.4,5.350340395,1,66.28474031,0.003557814485
2017,Chemung,19,6,56,84484,407.33,207.4,5.350340395,1,66.28474031,0.003329963727
2017,Chemung,20,7,21,84484,407.33,207.4,5.350340395,1,24.85677761,0.001150180743
2017,Chemung,21,8,41,84484,407.33,207.4,5.350340395,1,48.52989915,0.002997733421
2017,Chemung,22,9,32,84484,407.33,207.4,5.350340395,1,37.87699446,0.004948198546
2017,Chemung,23,10,25,84484,407.33,207.4,5.350340395,1,29.59140192,0.006663113006
2017,Chemung,24,11,11,84484,407.33,207.4,5.350340395,1,13.02021685,0.003601833661
2017,Chemung,25,12,19,84484,407.33,207.4,5.350340395,1,22.48946546,0.006795422031
2017,Chemung,26,13,20,84484,407.33,207.4,5.350340395,1,23.67312154,0.006889424733
2017,Chemung,27,14,10,84484,407.33,207.4,5.350340395,1,11.83656077,0.004378283713
2017,Chemung,28,15,7,84484,407.33,207.4,5.350340395,1,8.285592538,0.003893214683
2017,Chemung,29,16,9,84484,407.33,207.4,5.350340395,1,10.65290469,0.006470165349
2017,Chemung,30,17,13,84484,407.33,207.4,5.350340395,1,15.387529,0.01238095238
2017,Chemung,31,18,6,84484,407.33,207.4,5.350340395,1,7.101936461,0.007802340702
2017,Chemung,32,19,6,84484,407.33,207.4,5.350340395,1,7.101936461,0.01312910284
2017,Chemung,33,20,1,84484,407.33,207.4,5.350340395,1,1.183656077,0.004310344828
2017,Chenango,1,40,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,2,41,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,3,42,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,4,43,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,5,44,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,6,45,1,47854,893.59,53.6,4.010600569,1,2.089689472,0.008620689655
2017,Chenango,7,46,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,8,47,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,9,48,2,47854,893.59,53.6,4.010600569,1,4.179378944,0.005102040816
2017,Chenango,10,49,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,11,50,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Chenango,12,51,6,47854,893.59,53.6,4.010600569,1,12.53813683,0.003442340792
2017,Chenango,13,52,9,47854,893.59,53.6,4.010600569,1,18.80720525,0.00311742293
2017,Chenango,14,1,10,47854,893.59,53.6,4.010600569,1,20.89689472,0.002540650407
2017,Chenango,15,2,18,47854,893.59,53.6,4.010600569,1,37.6144105,0.002961500494
2017,Chenango,16,3,11,47854,893.59,53.6,4.010600569,1,22.98658419,0.001414063504
2017,Chenango,17,4,72,47854,893.59,53.6,4.010600569,1,150.457642,0.006167023555
2017,Chenango,18,5,103,47854,893.59,53.6,4.010600569,1,215.2380156,0.006543837357
2017,Chenango,19,6,107,47854,893.59,53.6,4.010600569,1,223.5967735,0.006362609264
2017,Chenango,20,7,85,47854,893.59,53.6,4.010600569,1,177.6236051,0.004655493482
2017,Chenango,21,8,31,47854,893.59,53.6,4.010600569,1,64.78037364,0.002266578928
2017,Chenango,22,9,31,47854,893.59,53.6,4.010600569,1,64.78037364,0.004793567342
2017,Chenango,23,10,21,47854,893.59,53.6,4.010600569,1,43.88347892,0.005597014925
2017,Chenango,24,11,14,47854,893.59,53.6,4.010600569,1,29.25565261,0.004584151932
2017,Chenango,25,12,14,47854,893.59,53.6,4.010600569,1,29.25565261,0.005007153076
2017,Chenango,26,13,10,47854,893.59,53.6,4.010600569,1,20.89689472,0.003444712367
2017,Chenango,27,14,7,47854,893.59,53.6,4.010600569,1,14.62782631,0.003064798599
2017,Chenango,28,15,4,47854,893.59,53.6,4.010600569,1,8.358757889,0.002224694105
2017,Chenango,29,16,3,47854,893.59,53.6,4.010600569,1,6.269068416,0.002156721783
2017,Chenango,30,17,3,47854,893.59,53.6,4.010600569,1,6.269068416,0.002857142857
2017,Chenango,31,18,4,47854,893.59,53.6,4.010600569,1,8.358757889,0.005201560468
2017,Chenango,32,19,1,47854,893.59,53.6,4.010600569,1,2.089689472,0.002188183807
2017,Chenango,33,20,0,47854,893.59,53.6,4.010600569,1,0,0
2017,Clinton,1,40,0,80483,1037.75,77.6,4.368181228,1,0,0
2017,Clinton,2,41,0,80483,1037.75,77.6,4.368181228,1,0,0
2017,Clinton,3,42,0,80483,1037.75,77.6,4.368181228,1,0,0
2017,Clinton,4,43,2,80483,1037.75,77.6,4.368181228,1,2.484996832,0.0198019802
2017,Clinton,5,44,1,80483,1037.75,77.6,4.368181228,1,1.242498416,0.009523809524
2017,Clinton,6,45,0,80483,1037.75,77.6,4.368181228,1,0,0
2017,Clinton,7,46,0,80483,1037.75,77.6,4.368181228,1,0,0
2017,Clinton,8,47,6,80483,1037.75,77.6,4.368181228,1,7.454990495,0.02870813397
2017,Clinton,9,48,5,80483,1037.75,77.6,4.368181228,1,6.212492079,0.01275510204
2017,Clinton,10,49,4,80483,1037.75,77.6,4.368181228,1,4.969993663,0.00700525394
